sourceKeyword,PRDLST_NM,PRDLST_DCNM,POG_DAYCNT,QLITY_MNTNC_TMLMT_DAYCNT,BSSH_NM,PRDLST_REPORT_NO,PRMS_DT,LAST_UPDT_DTM
바나나,ORGANIC 유기농 코코바나나 캐슈넛 스프레드,땅콩 또는 견과류가공품,제조일로부터 18개월,,(주)코레드 인터내쇼날,20110358451132,20240808,20240817
바나나,PAS)카사타 바나나,빵류,제조일로부터 4개월까지,,(주)파리크라상,198802750016720,20230615,20230815
바나나,PC)X-MAS 바나나카라멜구겔호프,빵류,제조일로부터 4개월까지,,(주)파리크라상,198802750016440,20211117,20231130
바나나,P바나나베이스,과.채가공품,제조일로부터 24개월,-,(주)아람에프엔비,20150360073709,20260423,20260429
바나나,P바나나카라멜파운드,빵류,제조일로부터 냉동( -18°C이하 ) 3개월 까지,,(주)파리크라상,200601812661235,20250326,20250916
바나나,Q바나나하이레진,당류가공품,제조일부터 24개월,,(주)신영푸드,1997037204468,20101019,20160706
바나나,REDUCE 바나나 그래놀라 쉐이크,체중조절용 조제식품,제조일로부터 24개월까지,해당없음.,자연그대로(주),20110372457384,20230612,20230621
바나나,SP WHEY PROTEIN CHOCOBANANA 웨이프로틴 초코바나나맛,기타가공품,제조일로부터 24개월,해당사항없음,성풍양행(주),20140360314123,20220426,20241112
바나나,Shake&Pan 핫케이크믹스 바나나,기타가공품,12개월,,오뚜기라면(주),19860309018973,20201013,20201016
바나나,Sunkist 바나나,혼합음료,제조일로부터 12개월,,오케이에프음료 주식회사,20100543066614,20180410,20190301
바나나,TC)바나나타르트,빵류,제조일로부터 6개월(-18℃ 이하 보관),해당없음,서울식품공업(주),198504330151498,20150630,20160706
바나나,TC)초코&바나나케이크,빵류,제조일로부터 180일(-18℃ 이하 보관),해당없음,서울식품공업(주),198504330151492,20150630,20160706
바나나,TEAM 바나나맛시럽,소스,제조일로부터 9개월,제조일로부터 9개월,주식회사세명에프엔에프,20100154489358,20200826,20201225
딸기,(진한색)딸기,당류가공품,제조일로부터 12개월,,주식회사 펀코리아,202504839891,20260420,20260423
딸기,(크림용) 딸기원팩파우더 2,기타가공품,제조일로부터 12개월,,(주)선그린,20070275085454,20250324,20250403
딸기,(크림용)딸기원팩파우더,기타가공품,제조일로부터 12개월,,(주)선그린,20070275085411,20240419,20250724
딸기,(플레인)딸기마블샌드용냉동반죽,빵류,180일,,씨제이푸드빌주식회사,199704451444932,20251215,20260122
딸기,(홀)밀레앙 딸기 프렌치 플랑,빵류,냉장 4일,,주식회사신세계푸드천안공장,200404490103958,20241114,20241116
딸기,(홀)산타 베어리스타 딸기 케이크,빵류,냉장 4일,,주식회사신세계푸드천안공장,200404490103954,20241111,20241115
딸기,0509딸기청,액상차,제조일로부터 6개월,,0509푸드컴퍼니,202103963616,20210924,20210928
딸기,100% 순수한 딸기칩,과.채가공품,제조일로부터 12개월,,주식회사 굿푸드,20120512032298,20210719,20210720
딸기,100% 유기농 딸기그레이프,과.채주스,실온(18개월),실온(18개월),(주)웰팜,20030445042590,20160602,20221206
딸기,1000억 막걸리 딸기(수출용),기타 주류,제조일로부터 12개월,,㈜국순당,20060015020117,20221116,20231013
딸기,12파운드 딸기청,액상차,24개월,,수성커피,202302331561,20230315,20250614
딸기,13월 딸기청,과.채가공품,,제조일로부터 6개월,13월,202208672183,20230530,20230601
딸기,16 딸기 쉬폰,빵류,제조일로부터 3개월(가열하지 않고 섭취하는 냉동식품),,(주)샤니,197102750034401,20160929,20180911
딸기,1847 딸기베이스,음료베이스,제조일부터 24개월,,(주)프레시코,19910464049597,20260327,20260328
딸기,1943밀양딸기잼,잼,제조일로부터 1년,제조일로부터 1년,밀양물산농산물가공시설,202509242371,20250806,20260305
딸기,1차파리)산딸기듬뿍롤케익,빵류,제조일부터 냉동(-18℃이하) 6개월까지,,(주)파리크라상 신공장,20190280035136,20190801,20260605
딸기,1포 순수함량 700mg 올인원 정직한 글루타치온 딸기맛,기타가공품,제조일로부터 24개월,제조일로부터 24개월,주식회사 엠케이에프앤디,201903841288,20230315,20241225
딸기,1호 딸기잼,잼,제조일로부터 12개월,,진양딸기원,201805934101,20180508,20250116
딸기,247아워핏 딸기,기타가공품,제조일로부터 12개월,,주식회사 비엘에프씨,20130556117363,20250909,20251227
딸기,26)설향딸기잼,잼,제조일로부터 6개월까지(실온),,(주)호남샤니,19920221099647,20260108,20260110
딸기,30% SUGAR Down 딸기잼,잼,제조일로부터 12개월,,주식회사 대상다이브스,20060464021604,20241015,20241220
딸기,32파르페 딸기 소프트아이스,당류가공품,730일,,(주)대호식품,20020368481150,20130403,20221005
딸기,365품 딸기잼,잼,제조일로부터 1년,,장성예찬영농조합법인,201605280766,20161216,20161220
딸기,3HA 수제딸기케이크,빵류,제조일로부터 40일,,한국제과식품협동조합,2014018801623,20230417,20250109
딸기,3초닥 딸기향,기타가공품,제조일로부터 24개월,,(주)나루아토,2024091100560,20250616,20250621
딸기,3호 딸기,빵류,제조일로부터 냉동12개월,,아이리치베이커리,2002060180266,20140310,20260528
딸기,45도 과일잼 딸기,잼,제조일로부터 12개월,,주식회사 대상다이브스,20060464021293,20180910,20240511
딸기,50도넛 딸기쉘,빵류,제조일로부터 9개월(냉동),,(주)195에프앤비,20100227415156,20250203,20250205
딸기,797 딸기맛,리큐르,병입년월일만 기재,,농업회사법인 대한주조 주식회사,2013001705542,20240613,20240613
토마토,72시간 저당 토마토 푸가스,빵류,제조일로부터 7일,,(주)본비반트,20060368076980,20250922,20251116
토마토,72시간 저당 토마토 푸가스1,빵류,제조일로부터 12개월,,(주)본비반트,200603680761036,20251119,20251125
토마토,7가지 신선한 야채 토마토파스타소스,소스,제조일부터 12개월 (실온보관),,(주)동원홈푸드,200204610736552,20140926,20161212
토마토,7일건강꿀토마토즙,액상차,제조일로부터 2년,,하동농산물가공영농조합법인,20180614164304,20230612,20230621
토마토,8치즈블렌딩 클래식토마토 치즈피자,빵류,제조일로부터 12개월까지,,(주)한맥홈푸드,2019039114190,20250430,20250614
토마토,A Punto 85 썬드라이토마토페스토,소스,제조일로부터 12개월,제조일로부터 12개월,포천시농산물종합가공센터,2023052806044,20251002,20251120
토마토,A Punto 85 썬드라이토마토페스토(냉동),소스,제조일로부터 12개월,제조일로부터 12개월,포천시농산물종합가공센터,2023052806046,20251002,20251120
토마토,A Punto 85 썬드라이토마토페스토(냉장),소스,제조일로부터 12개월,제조일로부터 12개월,포천시농산물종합가공센터,2023052806045,20251002,20251120
토마토,A Punto 85 토마토주스,과.채주스,제조일로부터 6개월,제조일로부터 6개월,포천시농산물종합가공센터,2023052806072,20260416,20260418
토마토,A Punto 85 토마토주스(냉동),과.채주스,제조일로부터 12개월,제조일로부터 12개월,포천시농산물종합가공센터,2023052806074,20260416,20260418
토마토,A Punto 85 토마토주스(냉장),과.채주스,제조일로부터 6개월,제조일로부터 6개월,포천시농산물종합가공센터,2023052806073,20260416,20260418
토마토,AF 토마토색소,토마토색소,유통기한 미설정,,(주)에이원카프,20040445048760,20200525,20230610
토마토,All바른농장 레인보우 샐러드스틱(방울토마토),신선편의식품,제조일로부터 6일까지,,농업회사법인(주)정진에프피씨,20140368099162,20220930,20250311
토마토,B-18 토마토스파게티도시락,즉석섭취식품,상온에서 8시간,,(주)해림푸드시스템,2013014152496,20201005,20201006
토마토,BEE토마토소스,소스,제조일부터 12 개월,제조일로부터 냉동 12개월,마스터아이디,2020018966616,20220603,20231007
토마토,BFK 치킨 토마토 로제 스파게티소스,즉석조리식품,제조일로부터 24개월,,주식회사 비에프케이,2015033216711,20151218,20240620
토마토,BHC토마토소스,소스,제조일로부터 4개월까지,,(주)세인식품,199704490021373,20210712,20210714
토마토,BNK토마토바질치아바타,빵류,180일,,주식회사 우드앤브릭,2020033541883,20250911,20250930
토마토,BS_토마토소스,소스,6개월 / 냉장,,(주)시아스,200504150205059,20250630,20250701
토마토,BS토마토칠리소스,소스,제조일로부터 6개월(냉장보관),,(주)시아스,200504150201239,20110615,20181130
토마토,BURGERRY 토마토케찹,토마토케첩,실온 12개월,,주식회사 오뚜기,197202880024902,20260317,20260319
토마토,CH 토마토 피자소스,소스,12개월,,푸드앤씨,20150364426264,20220602,20260201
토마토,CHICKENPLUS토마토마요소스,소스,제조일로부터 6개월까지,없음,주식회사조흥,199703111001629,20220923,20231216
토마토,CITY DELI 육즙가득 토마토미트볼,식육함유가공품,제조일로부터 50일까지(냉장),,주식회사 삼립 서천공장,19950471042127,20240712,20251210
토마토,CLASSIC 토마토스파게티소스,소스,제조일로부터 240일까지,,과채가공센터,20220733072104,20230904,20250111
토마토,CP_토마토마요소스,소스,제조일로부터 6개월,,태원식품산업(주),1985031100115831,20250528,20250531
토마토,CW 토마토소스,소스,12개월,,푸드앤씨,20150364426274,20220929,20260201
토마토,CW토마토소스,소스,"냉동보관,제조일로부터 12개월까지",,다솔푸드테크 주식회사,20110257153992,20230814,20230816
토마토,D485 토마토소스,소스,제조일로부터 12개월 까지,,(주)바로푸드,20050364066514,20140123,20260415
토마토,DADA COMPANY 새콤토마토소스,소스,제조일로부터 4개월까지,,(주)삼진푸드,199104430291790,20191107,20210729
샌드위치,B.L.T 치킨 샌드위치,즉석섭취식품,제조일로부터 72시간,,케이터링서비스파트너(주),20210212179113,20250306,20260330
샌드위치,B.L.T. 샌드위치,즉석섭취식품,제조시간으로부터 48시간까지 (냉장),,(주)샌드팜,200803382231092,20250429,20250522
샌드위치,B.L.T.샌드위치,즉석섭취식품,제조시간으로부터 76시간,,(주)신세계푸드오산공장,200203364252418,20210223,20251218
샌드위치,B.L.T샌드위치,즉석섭취식품,제조시간으로부터 64시간,,롯데평택CK 주식회사,199503062741123,20190426,20240925
샌드위치,B.L.T샌드위치,즉석섭취식품,제조시간으로부터 61시간,,롯데부산CK 주식회사,200206143691909,20190503,20190508
샌드위치,BBQ 샌드위치,즉석섭취식품,제조일로부터 96시간,,(주)농업회사법인 엘푸드 서울CK2,20170084668117,20240604,20240806
샌드위치,BBQ 코울슬로 먹물 쌀빵 샌드위치,즉석섭취식품,96시간(4일),,파티센타 남양주 CK,20160333356383,20260511,20260515
샌드위치,BBQ밸런스치킨샌드위치,즉석섭취식품,제조시간으로부터 48시간 이내,,씨제이푸드빌주식회사,199704451443946,20211211,20250705
샌드위치,BELT 랩 샌드위치,즉석섭취식품,제조일로부터 6일 (144시간),,주식회사 에프엠프렌즈,2024029123422,20260318,20260328
샌드위치,BELT 샌드위치,즉석섭취식품,제조일로부터 4일,,(주)채다원,20220249153134,20251209,20251210
샌드위치,BELT 샌드위치,즉석섭취식품,제조시간으로부터 64시간까지(냉장),,(주)샌드팜,20080338223755,20220118,20241016
샌드위치,BELT 샌드위치,즉석섭취식품,64시간,,에스피엘주식회사,200403064182758,20230227,20250320
샌드위치,BELT 샌드위치,즉석섭취식품,제조시간으로부터 64시간까지(냉장),,주식회사 샌드팜 영남공장,20090188032625,20220118,20240807
샌드위치,BELT 샌드위치,즉석섭취식품,제조일로부터 5일,,농업회사법인 주식회사 그린케이팜,20240694222201,20250909,20260514
샌드위치,BELT 클럽 샌드위치,즉석섭취식품,제조일로부터 5일,,농업회사법인(주) 담푸른,20160338669155,20230727,20250812
샌드위치,BELT 홍국쌀빵 샌드위치,즉석섭취식품,96시간(4일),,파티센타 남양주 CK,20160333356380,20260511,20260515
샌드위치,BELT샌드위치,즉석섭취식품,제조일로부터 72시간,,주식회사 에프엠프렌즈,20240291234100,20240206,20240208
샌드위치,BELT샌드위치,즉석섭취식품,제조시간으로부터 52시간,,롯데평택CK 주식회사,199503062742038,20240909,20241228
샌드위치,BELT샌드위치,즉석섭취식품,제조시간으로부터 52시간,,롯데부산CK 주식회사,200206143692879,20240911,20250121
샌드위치,BGF 샌드위치 통식빵,빵류,제조일로부터 15일(실온보관),,(주)샤니,197102750033651,20130329,20170608
샌드위치,BGF 샌드위치통식빵,빵류,제조일로부터 15일까지(실온),,주식회사삼립,199503380158150,20200504,20250524
샌드위치,BLT 바게트샌드위치,즉석섭취식품,제조일로부터 4일,,주식회사 온랩,2026053401839,20260422,20260505
샌드위치,BLT&에그포테이토샌드위치,즉석섭취식품,제조시간으로부터 72시간,,(주)우리델리카,20150443298390,20201126,20210122
샌드위치,BLTC 치아바타 샌드위치,즉석섭취식품,제조일로부터 5일,제조일로부터 5일까지,농업회사법인(주) 담푸른,20160338669125,20230330,20240116
샌드위치,BLTE 샌드위치,즉석섭취식품,제조일로부터 96시간,,(주)농업회사법인 엘푸드 서울CK2,2017008466842,20180610,20231031
샌드위치,BLT샌드위치,즉석섭취식품,제조일로부터 5일,,주식회사 너랑,20220479477108,20230209,20260123
샌드위치,BLT샌드위치,즉석섭취식품,제조시간으로부터 10시간,,그린웰주식회사,20040627714146,20190422,20260610
샌드위치,BLT샌드위치,즉석섭취식품,제조시간으로부터 86시간 까지,,삼성웰스토리 Central Kitchen 아산,2024070293278,20241121,20241123
샌드위치,BSC)플랫페스츄리(샌드위치용),빵류,제조일(시)로부터  2 일,,(주)파리크라상인천CK,20070190439804,20220805,20251003
샌드위치,BT샐러드샌드위치빵F,빵류,제조일로부터 180일,,몽상클레르 코리아,20140036600401,20210802,20250520
