sourceKeyword,sourceKeywords,PRDLST_NM,PRDLST_DCNM,POG_DAYCNT,QLITY_MNTNC_TMLMT_DAYCNT,BSSH_NM,PRDLST_REPORT_NO,PRMS_DT,LAST_UPDT_DTM
마늘,마늘,(치몬)마늘간장소스,소스,제조일로부터 6개월,,서울향료(주)진천공장,20180450262571,20200206,20200211
치킨,치킨,(치몬)양념치킨소스,소스,제조일로부터 6개월,,서울향료(주)진천공장,20180450262575,20200206,20200208
간장,간장,(치몬)허니간장소스,소스,제조일로부터 6개월,,서울향료(주)진천공장,20180450262570,20200206,20200208
국수,국수,(칼국수용)닭개장고기양념,식육함유가공품,제조일로부터 12개월까지,,석호네푸드 주식회사,2024063508524,20250518,20250726
차,차,(캘리스코)녹차 자루우동면,생면,제조일로부터 20일,,(주)아워홈,200206141791121,20250306,20250308
죽,죽,(코)단팥빵 냉동반죽,빵류,냉동 200일,,(주)신라명과,19930618060851,20191008,20240625
죽,죽,(코)모카피 냉동반죽,빵류,냉동 200일,,(주)신라명과,19930618060945,20211020,20251017
죽,죽,(코)소보로단팥빵 냉동반죽,빵류,냉동 200일,,(주)신라명과,19930618060919,20210515,20250909
죽,죽,(코)탕종모카빵 냉동반죽,빵류,냉동 200일,,(주)신라명과,19930618060944,20211020,20251129
죽,죽,(코)탕종모카빵 냉동반죽,빵류,냉동 200일,해당없음,(주)신라명과,202506700447,20251014,20260507
떡볶이,떡볶이,(코끼리떡볶이)떡볶이소스,소스,제조일로부터 6개월(냉장보관 0~10℃이하),,주식회사 다담푸드,2008019957732,20081124,20251017
드레싱,드레싱,(퀴즈)저당발사믹드레싱,소스,제조일부터 8개월 (냉장보관),,(주)동원홈푸드,2002046107317091,20260617,20260617
드레싱,드레싱,(퀴즈)저당발사믹드레싱,소스,제조일부터 8개월 (냉장보관),,(주)동원홈푸드,201904421493234,20260617,20260617
딸기,딸기,(크림용) 딸기원팩파우더 2,기타가공품,제조일로부터 12개월,,(주)선그린,20070275085454,20250324,20250403
딸기,딸기,(크림용)딸기원팩파우더,기타가공품,제조일로부터 12개월,,(주)선그린,20070275085411,20240419,20250724
오이,오이,(토종)조선오이 소박이,김치,제조일로부터 60일,,화성로컬푸드가공생산자협동조합,20180382003312,20220304,20260201
토마토,토마토,(특) 토마토 스파게티소스,소스,90일(냉장),,(주)델리후레쉬,19970347005251,20150304,20160706
고추,고추,(특)고추다데기분말,복합조미식품,제조일로부터 9개월까지,,주식회사 송연에스와이,20160347193964,20231010,20250125
차,차,(특)도라지차,침출차,2년,,티원코리아,201201748396,20121213,20160706
밀가루,밀가루,(특)메밀가루,곡류가공품,제조일로 부터 1년,,문화제분,2011034718310,20171201,20171204
차,차,(특)생강차,침출차,2년,,티원코리아,201201748398,20121213,20160706
케이크,케이크,(특)얼그레이 롤케이크_24,빵류,제조일로부터 180일,,(주)보나비 아티지움,20090036325353,20240604,20250220
차,차,(특)연근차,침출차,2년,,티원코리아,201201748397,20121213,20160706
차,차,(특)우방근차,침출차,2년,,티원코리아,201201748395,20121213,20160706
케이크,케이크,(특)초코 롤케이크_24,빵류,제조일로부터 180일,,(주)보나비 아티지움,20090036325354,20240604,20240605
케이크,케이크,(특)화이트바닐라빈 롤케이크_24,빵류,제조일로부터 180일,,(주)보나비 아티지움,20090036325355,20240604,20250603
간장,간장,(특판)간장소스,소스,제조일로부터6개월,,주식회사세명에프엔에프,20100154489933,20260421,20260422
불고기,불고기,(특판)도시락의정석)돼지불고기편,즉석섭취식품,제조시간으로부터 37시간,,롯데용인CK 주식회사,200003470522698,20200928,20200929
불고기,불고기,(특판)도시락의정석)바싹불고기편,즉석섭취식품,제조시간으로부터 37시간,,롯데용인CK 주식회사,200003470522674,20200827,20200830
간장,간장,(특판)매콤간장소스,소스,제조일로부터6개월,,주식회사세명에프엔에프,20100154489931,20260421,20260422
불고기,불고기,(특판)소불고기모둠도시락,즉석섭취식품,제조시간으로부터 37시간,,롯데부산CK 주식회사,200206143692558,20220702,20220706
치킨,치킨,(특판)숯불양념치킨,소스,제조일로부터6개월,,주식회사세명에프엔에프,20100154489930,20260420,20260421
치킨,치킨,(특판)양념치킨소스,소스,제조일로부터6개월,,주식회사세명에프엔에프,20100154489932,20260421,20260422
불고기,불고기,(특판)일품소불고기정식1,즉석섭취식품,제조시간으로부터 37시간,,롯데부산CK 주식회사,200206143691924,20190602,20190604
차,차,(티)말차파우더,고형차,제조일로부터 3년까지,,주식회사 농업회사법인 동천,20040621032139,20251230,20260103
파스타,파스타,(파스타입니다)특제마라소스,소스,제조일로부터  4개월,,태원식품산업(주),1985031100112762,20221208,20231229
파스타,파스타,(파스타입니다)K-로제파우더,복합조미식품,12개월,,(주)선제,2024068342432,20240625,20240702
간장,간장,(포)간장딥핑소스,소스,제조일로부터  6개월까지,,태원식품산업(주),1985031100110089,20201203,20201204
오리,오리,(포밀)순한맛떡볶이소스오리지널,소스,냉장6개월,,(주)다미푸드텍,200204451302038,20240926,20240927
참깨,참깨,(포밀)NEW참깨드레싱소스,소스,제조일로부터 6개월까지,,주식회사 송연에스와이,20160347193935,20230822,20240828
볶음밥,볶음밥,(포엠)만능볶음밥소스,소스,제조일로부터  4개월,,태원식품산업(주),1985031100113671,20230919,20241008
두부,두부,(포엠)순두부찌개양념,소스,제조일로부터 5개월,,태원식품산업(주),1985031100116230,20250922,20250925
파스타,파스타,(포엠)파스타예요 라구소스,소스,9개월(냉동),,주식회사 세원프레쉬,201503686511087,20240102,20240316
파스타,파스타,(포엠)파스타예요 봉골레소스,소스,제조일로부터 6개월 까지,,주식회사 동방푸드마스타,199104450779032,20230824,20230825
차,차,(포차천국)갈릭마요소스,소스,제조일로부터 6개월,,프레시플러스 주식회사,200304432175704,20240904,20240905
샌드위치,샌드위치,(포케올데이)샌드위치소스,소스,6개월(냉장),,세원푸드(주),201003682492020,20250718,20250725
참깨,참깨,(포케올데이)저당 참깨소스,소스,6개월(냉장),,세원푸드(주),201003682491994,20250403,20250422
국수,국수,(포포유)포포유쌀국수소스,소스,제조일로부터 4개월,,태원식품산업(주),1985031100114524,20240521,20240725
고추,고추,(푸드테크)고추장삼겹구이양념,소스,6개월(냉장),,주식회사 세원프레쉬,201503686511486,20260605,20260609
고추,고추,(푸드테크)육회고추장양념,소스,6개월(냉장),,주식회사 세원프레쉬,201503686511485,20260605,20260609
사과,사과,(풋/청)사과농축액,과.채가공품,제조일로부터 36개월,,주식회사 삼정,202206192714,20220623,20240604
사과,사과,(풋/청)사과페이스트,과.채가공품,제조일로부터 36개월,,주식회사 삼정,2022061927187,20240329,20240404
커피,커피,(플랫치노)(양각)커피믹스 초코픽,당류가공품,제조일로부터 1년,,주식회사 카카오파크,20130320566464,20220516,20220521
딸기,딸기,(플레인)딸기마블샌드용냉동반죽,빵류,180일,,씨제이푸드빌주식회사,199704451444932,20251215,20260122
피자,피자,(피자팜비어)떡볶이분말,복합조미식품,12개월(실온),,주식회사 세원프레쉬,201503686511455,20260219,20260221
피자,피자,(피자팜비어)칠리스시즈닝,복합조미식품,12개월(실온),,주식회사 세원프레쉬,201503686511456,20260220,20260221
치즈|피자,"치즈,피자",(피자팜비어)칠리스핫치즈스틱,기타가공품,제조일로부터 12개월까지,,(주)초이스키친,20190324143145,20260304,20260305
감자,감자,(하)모듬감자,서류가공품,제조일로부터 1년까지,,(주)청우푸드,2008037241769,20211111,20221208
고추,고추,(하루반상) 고추장양념소스,소스,제조일로부터 6개월까지,,(주)이룸에프앤씨,20200137508714,20260504,20260505
불고기,불고기,(하루솥밥)불고기소스,소스,6개월(냉장),,주식회사 세원프레쉬,201503686511262,20250207,20250212
두부,두부,(하루솥밥)순두부찌개소스,소스,6개월(냉장),,주식회사 세원프레쉬,201503686511261,20250206,20250212
치즈,치즈,(하루우동)치즈카츠,식육함유가공품,제조일로부터12개월,해당없음.,정성치즈카츠,202308524813,20250519,20260519
소고기,소고기,(하림)소고기맛베이스M2,복합조미식품,제조일로부터 12개월,,(주)삼아벤처,199104430242181,20200924,20200926
오리,오리,(하이오)오리지널팝콘,과자,제조일로 부터 12 개월,,티브라더스,20230526029301,20251013,20251016
토마토,토마토,(하타네) 나폴리탄토마토소스,소스,제조일로부터 4개월,,태원식품산업(주),1985031100114574,20240605,20240611
된장,된장,(한쌈)된장찌개분말,복합조미식품,제조일로부터 12개월,,에스엠케이푸드,2017024237674,20240520,20240531
볶음밥,볶음밥,(한쌈)볶음밥용소스,소스,제조일로부터 6개월,,에스엠케이푸드,2017024237676,20240520,20240524
오징어,오징어,(할복)손질오징어,기타 수산물가공품,제조일로부터 4일,제조일로부터4일,양포어장,2017053312129,20230428,20230502
핫도그,핫도그,(핫도그),빵류,제조일로부터 9개월까지,,(주)명품푸드,20160364601127,20190902,20260201
떡볶이,떡볶이,(해원)떡볶이소스,소스,제조일로부터 6개월까지,없음,주식회사조흥,199703111001984,20240130,20240208
떡볶이,떡볶이,(해원)로제떡볶이소스,소스,제조일로부터 12개월까지,없음,주식회사조흥,199703111001985,20240130,20240208
치즈,치즈,(헝그리부처)맥앤치즈소스,소스,제조일로부터 3개월,,태원식품산업(주),1985031100114460,20240503,20240509
치킨,치킨,(헝그리부처)치킨파우더,곡류가공품,제조일로부터 12개월,,태원식품산업(주),1985031100114468,20240503,20240511
떡볶이,떡볶이,(헬키푸키)스리라차떡볶이소스,소스,제조일로부터 12개월,,주식회사 제이와이에프,20240635028129,20240913,20241003
전복,전복,(호호솥밥)전복내장소스,소스,제조일로부터 18개월,,주식회사 푸드에스엠,20230501071552,20241212,20241220
생크림,생크림,(홀)꿀 고구마 생크림 케이크,빵류,냉장 4일,,주식회사신세계푸드천안공장,200404490103851,20231116,20231124
딸기,딸기,(홀)밀레앙 딸기 프렌치 플랑,빵류,냉장 4일,,주식회사신세계푸드천안공장,200404490103958,20241114,20241116
치즈|블루베리,"치즈,블루베리",(홀)블루베리 쿠키 치즈케이크,빵류,냉장5일,,주식회사신세계푸드천안공장,200404490102877,20150513,20220614
딸기,딸기,(홀)산타 베어리스타 딸기 케이크,빵류,냉장 4일,,주식회사신세계푸드천안공장,200404490103954,20241111,20241115
초콜릿,초콜릿,(홀)초콜릿 부쉬드 노엘,빵류,냉장 6일,,주식회사신세계푸드천안공장,200404490103849,20231019,20231124
배,배,(홈)찹쌀꽈배기냉동생지,빵류,-18℃에서 보관할 경우 제조일로부터 9개월간.,,서울식품공업(주),19850433015429,20000915,20160706
쌀,쌀,(홈)찹쌀도너츠냉동생지,빵류,-18℃에서 보관할 경우 제조일로부터 9개월간.,,서울식품공업(주),19850433015428,20000915,20160706
카레,카레,(홈)카레고로께냉동생지,빵류,-18℃이하에서 보관할 경우 제조일로부터 9개월간.,,서울식품공업(주),19850433015426,20000915,20160706
피자,피자,(홈)피자고로께냉동생지,빵류,-18℃에서 보관할 경우 제조일로부터 9개월간.,,서울식품공업(주),19850433015427,20000915,20160706
토마토,토마토,(흥성)토마토소스,소스,제조일로부터 6개월,,태원식품산업(주),198503110019244,20200422,20200425
쌀,쌀,(흰)미니찹쌀떡,떡류,냉동 9개월,,(주)신영푸드,1997037204439,20030106,20160706
블루베리,블루베리,(B)블루베리 베이글,빵류,제조일로부터 6개월,,로빈스프렌즈 주식회사,2023037720145,20260424,20260520
빵,빵,(b)슈크림빵생지,빵류,9개월(냉동),해당없음,홈플러스 주식회사,200803602841211,20241002,20241017
죽,죽,(B2B)단팥빵 휴면반죽,빵류,90일,,에스피엘주식회사,200403064182569,20200429,20240925
핫도그,핫도그,(BG)핫도그프리믹스,기타가공품,제조일로부터 365일 까지,,사조동아원(주) 부산공장,19950129282642,20240123,20240124
소스,소스,(CHANG GO 1974)껍데기용소스,소스,제조일로부터 냉장3개월,,태원식품산업(주),198503110016072,20161201,20161209
갈비,갈비,(CHANG GO 1974)양념갈비용소스,소스,제조일로부터 냉장3개월,,태원식품산업(주),198503110016096,20161130,20161222
소스,소스,(CHANG GO 1974)장아찌용소스,소스,제조일로부터 실온4개월,,태원식품산업(주),198503110016070,20161130,20161208
죽,죽,(D)국산 동지팥죽,즉석조리식품,제조일로부터 15일,,농업회사법인(주)강화드림,20160211170193,20241212,20241214
고추,고추,(DELI)고추잡채용볶음,식육함유가공품,제조일로부터  12개월,,태원식품산업(주),198503110019769,20200907,20211007
소스,소스,(DELI)로제크림소스,소스,제조일로부터 5개월까지(냉장),,주식회사 동방푸드마스타,199104450777571,20191114,20191115
볶음밥,볶음밥,(E)김치볶음밥,즉석조리식품,제조일로부터 12개월,,(주) 푸르온,199904613861169,20260124,20260127
김,김,(E)밥김말이,즉석조리식품,제조일로부터 12개월,,(주) 푸르온,199904613861171,20260124,20260205
불고기,불고기,(E)현미소불고기볶음밥,즉석조리식품,제조일로부터 12개월,,(주) 푸르온,199904613861170,20260124,20260127
